,alias,categories,coordinates,display_phone,is_closed,location,name,price,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density 
386,the-dolar-shop-flushing-3,Chinese,"{'latitude': 40.761057, 'longitude': -73.83306}",(718) 358-7777,False,"{'address1': '36-36 Prince St', 'address2': 'Fl 1', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['36-36 Prince St', 'Fl 1', 'Flushing, NY 11354']}",The Dolar Shop,$$$,4.5,784,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/the-dolar-shop-flushing-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,1,1,1,11354,40.761057,-73.83306,504.0,25657.8
387,dian-kitchen-new-york-2,Noodles,"{'latitude': 40.72772, 'longitude': -73.98321}",(646) 590-9898,False,"{'address1': '435 E 9th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['435 E 9th St', 'New York, NY 10009']}",Dian Kitchen,$$,5.0,227,"['pickup', 'delivery']",https://www.yelp.com/biz/dian-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10009,40.72772,-73.98321,319.0,100237.0
388,colonie-brooklyn,American (Casual),"{'latitude': 40.6909, 'longitude': -73.9958}",(718) 855-7500,False,"{'address1': '127 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['127 Atlantic Ave', 'Brooklyn, NY 11201']}",Colonie,$$$,4.0,580,"['pickup', 'delivery']",https://www.yelp.com/biz/colonie-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,1,0,1,11201,40.6909,-73.9958,467.0,39596.1
389,kinfolk-94-brooklyn,Bars,"{'latitude': 40.721588, 'longitude': -73.958377}",(347) 799-2946,True,"{'address1': '94 Wythe Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['94 Wythe Ave', 'Brooklyn, NY 11249']}",Kinfolk 94,$$,3.0,106,[],https://www.yelp.com/biz/kinfolk-94-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,11249,40.721588,-73.958377,208.0,
390,au-jus-brooklyn,American (Casual),"{'latitude': 40.6767159769176, 'longitude': -73.9634119346738}",(347) 350-9630,False,"{'address1': '687 Washington Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['687 Washington Ave', 'Brooklyn, NY 11238']}",Au Jus,,4.0,24,[],https://www.yelp.com/biz/au-jus-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,0,0,0,11238,40.6767159769176,-73.9634119346738,271.0,46994.1
391,the-ditty-astoria,Bars,"{'latitude': 40.7747727, 'longitude': -73.9087253}",(347) 617-1747,False,"{'address1': '3503 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3503 Ditmars Blvd', 'Astoria, NY 11105']}",The Ditty,$$,4.0,201,"['delivery', 'pickup']",https://www.yelp.com/biz/the-ditty-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11105,40.7747727,-73.9087253,157.0,22559.5
392,bali-kitchen-new-york-2,Specialty Food,"{'latitude': 40.725454, 'longitude': -73.987585}",(646) 678-4784,True,"{'address1': '128 E 4th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['128 E 4th St', 'New York, NY 10003']}",Bali Kitchen,$$,4.5,143,"['delivery', 'pickup']",https://www.yelp.com/biz/bali-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10003,40.725454,-73.987585,714.0,98998.8
393,china-blue-new-york,Chinese,"{'latitude': 40.724038, 'longitude': -74.009958}",(212) 431-0111,True,"{'address1': '135 Watts St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['135 Watts St', 'New York, NY 10013']}",China Blue,$$,4.0,708,"['delivery', 'pickup']",https://www.yelp.com/biz/china-blue-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10013,40.724038,-74.009958,537.0,48772.7
394,frangos-peri-peri-new-york,"Mobile, Events and Venues","{'latitude': 40.727787, 'longitude': -73.979444}",(917) 675-7897,False,"{'address1': '182 Avenue B', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['182 Avenue B', 'New York, NY 10009']}",Frangos Peri Peri,$$,4.5,67,"['pickup', 'delivery']",https://www.yelp.com/biz/frangos-peri-peri-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10009,40.727787,-73.979444,319.0,100237.0
395,ho-brah-a-taco-joint-brooklyn-3,Mexican,"{'latitude': 40.623006, 'longitude': -74.031548}",(718) 680-8226,False,"{'address1': '8618 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8618 3rd Ave', 'Brooklyn, NY 11209']}",Ho' Brah a Taco Joint,$$,4.0,798,"['pickup', 'delivery']",https://www.yelp.com/biz/ho-brah-a-taco-joint-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11209,40.623006,-74.031548,278.0,33569.8
396,inca-chicken-brooklyn,Latin American,"{'latitude': 40.7034225463867, 'longitude': -73.9182891845703}",(718) 366-3763,False,"{'address1': '122 Wyckoff Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['122 Wyckoff Ave', 'Brooklyn, NY 11237']}",Inca Chicken,$,4.5,153,"['delivery', 'pickup']",https://www.yelp.com/biz/inca-chicken-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,1,0,1,11237,40.7034225463867,-73.9182891845703,279.0,55400.8
397,hogshead-tavern-new-york-2,American (Casual),"{'latitude': 40.8239852046558, 'longitude': -73.949343390213}",(212) 234-1154,False,"{'address1': '126 Hamilton Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['126 Hamilton Pl', 'New York, NY 10031']}",Hogshead Tavern,$$,4.0,201,"['delivery', 'pickup']",https://www.yelp.com/biz/hogshead-tavern-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10031,40.8239852046558,-73.949343390213,127.0,90523.6
398,plg-coffee-house-and-tavern-brooklyn,Breakfast & Brunch,"{'latitude': 40.6598596691337, 'longitude': -73.9533801189785}",(347) 413-7944,False,"{'address1': '499 Rogers Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['499 Rogers Ave', 'Brooklyn, NY 11225']}",PLG Coffee House and Tavern,$,4.0,277,"['delivery', 'pickup']",https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11225,40.6598596691337,-73.9533801189785,146.0,67444.4
399,la-fogata-flushing,Latin American,"{'latitude': 40.742321, 'longitude': -73.854209}",(347) 738-4616,False,"{'address1': '108-40 Corona Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['108-40 Corona Ave', 'Flushing, NY 11368']}",La Fogata,$$,3.5,16,"['pickup', 'delivery']",https://www.yelp.com/biz/la-fogata-flushing?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11368,40.742321,-73.854209,268.0,41367.1
400,rokc-new-york,Seafood,"{'latitude': 40.8235051, 'longitude': -73.9522425}",(332) 217-8755,False,"{'address1': '3452 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3452 Broadway', 'New York, NY 10031']}",ROKC,$$,4.5,423,"['delivery', 'pickup']",https://www.yelp.com/biz/rokc-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10031,40.8235051,-73.9522425,127.0,90523.6
401,corner-bistro-new-york,Bars,"{'latitude': 40.73805, 'longitude': -74.00377}",(212) 242-9502,False,"{'address1': '331 W 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['331 W 4th St', 'New York, NY 10014']}",Corner Bistro,$$,3.5,1513,"['delivery', 'pickup']",https://www.yelp.com/biz/corner-bistro-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10014,40.73805,-74.00377,440.0,55901.7
402,cafe-bark-new-york,Cafes,"{'latitude': 40.8513550757183, 'longitude': -73.9398384015253}",(646) 668-0962,False,"{'address1': '833 W 181st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['833 W 181st St', 'New York, NY 10033']}",Cafe Bark,$,4.5,52,[],https://www.yelp.com/biz/cafe-bark-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,10033,40.8513550757183,-73.9398384015253,131.0,100108.6
403,golan-heights-new-york,Specialty Food,"{'latitude': 40.851497, 'longitude': -73.927925}",(212) 795-7842,False,"{'address1': '2553 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['2553 Amsterdam Ave', 'New York, NY 10033']}",Golan Heights,$$,4.0,75,"['delivery', 'pickup']",https://www.yelp.com/biz/golan-heights-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10033,40.851497,-73.927925,131.0,100108.6
404,oda-house-new-york-3,Bars,"{'latitude': 40.768084, 'longitude': -73.954979}",(646) 998-5152,False,"{'address1': '406 E 73rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['406 E 73rd St', 'New York, NY 10021']}",Oda House,$$,4.0,95,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/oda-house-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10021,40.768084,-73.954979,162.0,108864.6
405,relationships-brooklyn-2,Cafes,"{'latitude': 40.68279, 'longitude': -73.96421}",,True,"{'address1': '920 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['920 Fulton St', 'Brooklyn, NY 11238']}",Relationships,,5.0,13,[],https://www.yelp.com/biz/relationships-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,missing,0,0,0,11238,40.68279,-73.96421,271.0,46994.1
406,dim-sum-palace-new-york-8,Chinese,"{'latitude': 40.76015, 'longitude': -73.9893699}",(646) 861-1910,False,"{'address1': '334 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['334 W 46th St', 'New York, NY 10036']}",Dim Sum Palace,$$,4.0,1273,"['pickup', 'delivery']",https://www.yelp.com/biz/dim-sum-palace-new-york-8?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10036,40.76015,-73.9893699,672.0,54427.5
407,savann-mediterranean-cuisine-restaurant-new-york,Seafood,"{'latitude': 40.80848, 'longitude': -73.95201}",(212) 222-7990,False,"{'address1': '2280 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2280 Frederick Douglass Blvd', 'New York, NY 10027']}",Savann Mediterranean  Cuisine Restaurant,$$,4.0,201,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/savann-mediterranean-cuisine-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10027,40.80848,-73.95201,161.0,72357.3
408,nostrand-social-restaurant-and-music-supper-club-brooklyn,American (Casual),"{'latitude': 40.67454, 'longitude': -73.95021}",(718) 576-6781,False,"{'address1': '706 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['706 Nostrand Ave', 'Brooklyn, NY 11216']}",Nostrand Social Restaurant & Music Supper Club,,4.5,19,"['delivery', 'pickup']",https://www.yelp.com/biz/nostrand-social-restaurant-and-music-supper-club-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11216,40.67454,-73.95021,212.0,58197.9
409,rincon-criollo-corona,Caribbean,"{'latitude': 40.7489644, 'longitude': -73.8690814}",(718) 639-8158,False,"{'address1': '40-09 Junction Blvd', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['40-09 Junction Blvd', 'Corona, NY 11368']}",Rincon Criollo,$$,4.5,811,"['pickup', 'delivery']",https://www.yelp.com/biz/rincon-criollo-corona?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11368,40.7489644,-73.8690814,268.0,41367.1
410,little-frog-bistro-and-bar-new-york,Bars,"{'latitude': 40.77722, 'longitude': -73.95092}",(347) 537-5786,False,"{'address1': '322 E 86th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['322 E 86th St', 'New York, NY 10028']}",Little Frog Bistro & Bar,$$$,4.0,202,"['pickup', 'delivery']",https://www.yelp.com/biz/little-frog-bistro-and-bar-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,1,0,1,10028,40.77722,-73.95092,208.0,146955.3
411,grand-sichuan-ny-ii-rego-park,Chinese,"{'latitude': 40.7274381816387, 'longitude': -73.8557088375092}",(718) 268-8833,False,"{'address1': '98-108 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['98-108 Queens Blvd', 'Rego Park, NY 11374']}",Grand Sichuan NY II,$$,4.0,230,"['delivery', 'pickup']",https://www.yelp.com/biz/grand-sichuan-ny-ii-rego-park?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11374,40.7274381816387,-73.8557088375092,92.0,44728.9
412,yi-ji-shi-mo-noodle-corp-new-york-5,Chinese,"{'latitude': 40.71824, 'longitude': -73.99583}",(646) 233-6311,False,"{'address1': '88 Elizabeth St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['88 Elizabeth St', 'New York, NY 10013']}",Yi Ji Shi Mo Noodle Corp,$,4.5,108,[],https://www.yelp.com/biz/yi-ji-shi-mo-noodle-corp-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,10013,40.71824,-73.99583,537.0,48772.7
413,christos-steak-house-astoria,Middle Eastern/Mediterranean,"{'latitude': 40.770312, 'longitude': -73.9073979}",(718) 777-8400,False,"{'address1': '4108 23rd Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['4108 23rd Ave', 'Astoria, NY 11105']}",Christo's Steak House,$$$,4.0,404,[],https://www.yelp.com/biz/christos-steak-house-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,11105,40.770312,-73.9073979,157.0,22559.5
414,bua-thai-ramen-and-robata-grill-new-york,Japanese,"{'latitude': 40.7763615, 'longitude': -73.95308}",(212) 879-7999,False,"{'address1': '1611 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1611 2nd Ave', 'New York, NY 10028']}",Bua Thai Ramen & Robata Grill,$$,4.5,793,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/bua-thai-ramen-and-robata-grill-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10028,40.7763615,-73.95308,208.0,146955.3
415,le-chéile-new-york-2,American (Casual),"{'latitude': 40.8514803804586, 'longitude': -73.9399689480721}",(212) 740-3111,False,"{'address1': '839 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['839 W 181st St', 'New York, NY 10033']}",Le Chéile,$$,4.0,372,"['delivery', 'pickup']",https://www.yelp.com/biz/le-ch%C3%A9ile-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10033,40.8514803804586,-73.9399689480721,131.0,100108.6
416,pasha-restaurant-new-york,Middle Eastern/Mediterranean,"{'latitude': 40.7765809, 'longitude': -73.9790791}",(212) 579-8751,False,"{'address1': '70 W 71st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 71st St', 'New York, NY 10023']}",Pasha Restaurant,$$,4.0,398,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/pasha-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,1,1,10023,40.7765809,-73.9790791,203.0,123875.9
417,tremont-diner-the-bronx,American (Casual),"{'latitude': 40.84024, 'longitude': -73.8372}",(718) 824-3250,False,"{'address1': '3007 E Tremont Ave', 'address2': '', 'address3': None, 'city': 'The Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3007 E Tremont Ave', 'The Bronx, NY 10461']}",Tremont Diner,$$,3.5,74,"['delivery', 'pickup']",https://www.yelp.com/biz/tremont-diner-the-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10461,40.84024,-73.8372,160.0,21850.8
418,win-son-brooklyn-4,American (New),"{'latitude': 40.70747, 'longitude': -73.94339}",(347) 457-6010,False,"{'address1': '159 Graham Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['159 Graham Ave', 'Brooklyn, NY 11206']}",Win Son,$$,4.0,496,[],https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11206,40.70747,-73.94339,202.0,57987.2
419,terravita-new-york-3,American (Casual),"{'latitude': 40.84807, 'longitude': -73.93803}",(646) 370-4371,False,"{'address1': '4193 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4193 Broadway', 'New York, NY 10033']}",Terravita,$$,4.5,189,"['delivery', 'pickup']",https://www.yelp.com/biz/terravita-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10033,40.84807,-73.93803,131.0,100108.6
